5182
306A10;4.591651000;-74.155972000
307A10;4.593184000;-74.155890000
227A10;4.591131000;-74.154607000
043A10;4.596106000;-74.156653000
355A09;4.600274000;-74.154364000
395A09;4.612750000;-74.155949000
126A08;4.622848000;-74.158139000
191A08;4.623236000;-74.154233000
114A08;4.629073000;-74.156863000
555A08;4.633376000;-74.155396000
122A07;4.642680000;-74.154265000
154A07;4.644289000;-74.154243000
155A07;4.646090000;-74.155115000
224A07;4.666427000;-74.154441000
096A06;4.697063000;-74.155578000
237A11;4.541636000;-74.149421000
154A11;4.550078000;-74.150697000
291A11;4.554581000;-74.149448000
389A09;4.602805000;-74.151341000
032A09;4.615821000;-74.151870000
496A08;4.618333000;-74.149387000
429A08;4.630448000;-74.153547000
162A07;4.635467000;-74.149611000
289A07;4.640907000;-74.152750000
208A06;4.669423000;-74.150739000
363A06;4.675025000;-74.150285000
358A06;4.677429000;-74.150047000
231A06;4.692021000;-74.150314000
268A11;4.547852000;-74.147925000
276A11;4.551410000;-74.145277000
413A11;4.557083000;-74.146612000
318A11;4.562769000;-74.145602000
312A11;4.566474000;-74.146720000
239A10;4.588311000;-74.148868000
267A10;4.590859000;-74.144619000
509A09;4.603927000;-74.146261000
507A09;4.603875000;-74.144082000
471A09;4.608841000;-74.147939000
559A08;4.628148000;-74.145242000
491A08;4.626411000;-74.144208000
490A08;4.626347000;-74.144059000
159A07;4.635176000;-74.148897000
160A07;4.635212000;-74.148836000
242A06;4.677629000;-74.147988000
304A06;4.679276000;-74.148845000
521A11;4.551617000;-74.142104000
328A11;4.553717000;-74.140740000
327A11;4.553773000;-74.140643000
501A11;4.557044000;-74.141943000
085A11;4.561753000;-74.140176000
075A10;4.585056000;-74.143444000
045A10;4.595342000;-74.141457000
017A09;4.602780000;-74.143623000
111A09;4.609372000;-74.141118000
089A09;4.613415000;-74.140491000
116A08;4.619638000;-74.141988000
015A09;4.616073000;-74.140427000
584A08;4.621318000;-74.143507000
494A08;4.625860000;-74.139214000
193A07;4.644782000;-74.140309000
129A07;4.654136000;-74.142120000
179A07;4.653599000;-74.141150000
061A06;4.670014000;-74.143745000
221A05;4.710614000;-74.139075000
072A05;4.717571000;-74.143263000
073A05;4.717697000;-74.143110000
222A05;4.714348000;-74.141109000
247A05;4.714588000;-74.140517000
342A11;4.559718000;-74.138054000
136A10;4.579993000;-74.136959000
048A10;4.588184000;-74.138098000
033A10;4.591314000;-74.138422000
302A10;4.594002000;-74.138046000
432A09;4.603048000;-74.136578000
434A09;4.605029000;-74.136054000
083A09;4.600452000;-74.134502000
436A09;4.605371000;-74.134828000
014A09;4.619699000;-74.139012000
142A08;4.625581000;-74.136288000
103A07;4.633340000;-74.137294000
074A07;4.639843000;-74.136899000
204A07;4.648092000;-74.137238000
203A07;4.648658000;-74.136758000
238A07;4.652956000;-74.134546000
367A06;4.670403000;-74.138739000
077A06;4.671899000;-74.136095000
227A05;4.713843000;-74.134611000
149A10;4.582923000;-74.132519000
085A09;4.602813000;-74.132926000
510A09;4.603557000;-74.132824000
236A05;4.701648000;-74.130263000
243A05;4.705719000;-74.131857000
360A11;4.565405000;-74.127154000
370A11;4.575472000;-74.126697000
060A10;4.581594000;-74.126385000
072A10;4.587895000;-74.126238000
008A09;4.595059000;-74.126496000
055A10;4.591109000;-74.126280000
518A09;4.599756000;-74.128885000
469A08;4.606918000;-74.124668000
326A07;4.632554000;-74.127315000
028A06;4.671529000;-74.125672000
188A06;4.676096000;-74.129178000
104A06;4.683949000;-74.125314000
203A05;4.696688000;-74.126892000
229A05;4.696005000;-74.124440000
438A05;4.710242000;-74.128794000
090A04;4.712641000;-74.125873000
045A04;4.715780000;-74.128544000
092A04;4.713790000;-74.126199000
093A04;4.715545000;-74.124742000
141A03;4.743661000;-74.127157000
143A03;4.744756000;-74.125693000
094A12;4.471542000;-74.124088000
112A12;4.516931000;-74.120052000
029A12;4.526695000;-74.119624000
005A12;4.557537000;-74.121934000
135A12;4.568284000;-74.120807000
034A11;4.574037000;-74.123829000
078A09;4.594176000;-74.122249000
048A08;4.604029000;-74.120622000
097A07;4.627875000;-74.123099000
072A07;4.634732000;-74.120244000
203A06;4.643992000;-74.120882000
206A06;4.648473000;-74.120511000
196A06;4.655415000;-74.121476000
096A05;4.687583000;-74.119692000
035A04;4.712851000;-74.122969000
095A04;4.716984000;-74.123121000
173A04;4.715724000;-74.121821000
172A04;4.714617000;-74.121464000
175A04;4.715398000;-74.120184000
038A04;4.722450000;-74.120286000
316A04;4.725504000;-74.121977000
126A03;4.740636000;-74.122928000
106A12;4.490894000;-74.119138000
157A12;4.498145000;-74.117932000
038A12;4.514797000;-74.116182000
233A12;4.539705000;-74.116615000
128A12;4.552749000;-74.119003000
387A11;4.577081000;-74.115239000
093A09;4.597199000;-74.114580000
108A08;4.608006000;-74.118175000
210A07;4.623796000;-74.119026000
255A07;4.624981000;-74.116728000
063A07;4.628154000;-74.119139000
094A07;4.636837000;-74.118619000
043A06;4.663529000;-74.117728000
394A06;4.677662000;-74.119337000
231A05;4.691767000;-74.118278000
173A05;4.704799000;-74.117840000
143A04;4.716795000;-74.117820000
268A04;4.718948000;-74.116265000
318A04;4.727952000;-74.117549000
149A03;4.747317000;-74.118154000
448A03;4.752802000;-74.115938000
159A12;4.498353000;-74.114286000
367A12;4.497956000;-74.114123000
337A12;4.497955000;-74.110838000
161A12;4.502344000;-74.112663000
041A12;4.509234000;-74.114340000
222A12;4.533351000;-74.109805000
235A12;4.537562000;-74.112238000
247A12;4.545014000;-74.109893000
260A12;4.546548000;-74.109586000
309A12;4.570588000;-74.113474000
290A12;4.567912000;-74.110715000
291A12;4.567993000;-74.110622000
354A12;4.574466000;-74.111878000
076A10;4.595625000;-74.113059000
354A07;4.615023000;-74.112202000
552A08;4.610894000;-74.110113000
050A07;4.615848000;-74.111649000
064A07;4.628053000;-74.110327000
023A07;4.629852000;-74.110233000
169A06;4.657538000;-74.113697000
069A06;4.655202000;-74.110165000
089A05;4.677860000;-74.111238000
430A05;4.681918000;-74.112413000
077A05;4.679459000;-74.109576000
322A05;4.691630000;-74.112250000
323A05;4.691597000;-74.112066000
080A05;4.690110000;-74.109732000
171A05;4.699770000;-74.111624000
408A04;4.707600000;-74.110122000
151A04;4.709381000;-74.112006000
149A04;4.717941000;-74.112410000
196A04;4.718086000;-74.111278000
299A04;4.715023000;-74.111272000
094A03;4.743587000;-74.114350000
076A03;4.746386000;-74.111939000
291A03;4.747432000;-74.110101000
402A03;4.749312000;-74.111536000
403A03;4.749423000;-74.111467000
368A12;4.487054000;-74.105964000
075A12;4.489624000;-74.109233000
179A12;4.499490000;-74.108265000
053A12;4.498943000;-74.107223000
026A12;4.506731000;-74.109467000
056A12;4.506709000;-74.105892000
256A12;4.543867000;-74.107453000
014A12;4.548740000;-74.105825000
293A12;4.551791000;-74.108028000
299A12;4.563676000;-74.108834000
066A12;4.564787000;-74.107889000
303A12;4.567368000;-74.104930000
047A12;4.577485000;-74.105179000
048A12;4.577750000;-74.104968000
078A10;4.589775000;-74.109231000
084A10;4.593325000;-74.104976000
325A10;4.597767000;-74.109443000
038A10;4.597056000;-74.109291000
122A00;4.597760000;-74.106097000
515A08;4.604733000;-74.109083000
040A08;4.608338000;-74.107628000
270A07;4.620054000;-74.107859000
049A07;4.617671000;-74.107167000
328A07;4.616188000;-74.106530000
003A07;4.624015000;-74.109182000
001A07;4.625491000;-74.108016000
108A07;4.625575000;-74.107180000
132C06;4.651924000;-74.104975000
375A06;4.661670000;-74.109082000
129A05;4.671843000;-74.106572000
439A05;4.675156000;-74.109097000
425A05;4.677480000;-74.106934000
421A05;4.679620000;-74.107213000
431A05;4.680446000;-74.105531000
034A05;4.690816000;-74.108720000
365A05;4.690670000;-74.107779000
029A05;4.692431000;-74.107697000
333A05;4.690026000;-74.105030000
309A04;4.695683000;-74.105485000
331A04;4.716248000;-74.107518000
155A03;4.742704000;-74.108363000
074A03;4.745041000;-74.107323000
313A03;4.744206000;-74.106428000
168A12;4.488609000;-74.102557000
373A12;4.499918000;-74.103588000
370A12;4.499785000;-74.103417000
379A12;4.501812000;-74.099733000
385A12;4.503919000;-74.101578000
258A12;4.543649000;-74.104637000
157A13;4.548919000;-74.100575000
065A12;4.569171000;-74.100801000
043A12;4.573750000;-74.100401000
104A11;4.581461000;-74.102937000
416A00;4.595544000;-74.100590000
245A07;4.616464000;-74.103292000
280A07;4.618169000;-74.100855000
384A06;4.642652000;-74.101237000
142A06;4.642744000;-74.100994000
040A06;4.645502000;-74.103409000
386A06;4.653322000;-74.103763000
115A05;4.655380000;-74.102311000
427A05;4.673471000;-74.103281000
007A04;4.701076000;-74.102386000
189A04;4.706790000;-74.102099000
202A03;4.731399000;-74.100743000
304A03;4.733835000;-74.102539000
544A03;4.742504000;-74.100965000
120A03;4.756483000;-74.100929000
161A13;4.545791000;-74.096730000
169A13;4.550817000;-74.095543000
368A13;4.555031000;-74.097781000
028A13;4.562146000;-74.097090000
283A05;4.671189000;-74.095759000
007A05;4.681793000;-74.099067000
115A04;4.689557000;-74.097832000
259A04;4.695312000;-74.099074000
339A04;4.702180000;-74.099631000
008A04;4.706402000;-74.098027000
066A04;4.712728000;-74.097980000
067A04;4.713556000;-74.097395000
088A04;4.711621000;-74.096152000
009A04;4.708972000;-74.095438000
082A03;4.722195000;-74.097226000
079A03;4.724644000;-74.098781000
341A03;4.729903000;-74.098628000
340A03;4.729814000;-74.098607000
524A03;4.730292000;-74.097128000
348A03;4.728481000;-74.095910000
195A03;4.748435000;-74.099698000
127A13;4.517369000;-74.090075000
074A13;4.532208000;-74.090685000
080A13;4.540369000;-74.090553000
171A13;4.551050000;-74.093022000
038A13;4.551231000;-74.090005000
017A13;4.554020000;-74.091626000
451A13;4.564585000;-74.090454000
324A12;4.582885000;-74.091232000
359A00;4.593421000;-74.093456000
201A00;4.595137000;-74.090060000
322A00;4.608671000;-74.092172000
200A00;4.606571000;-74.090696000
288A07;4.616722000;-74.092291000
025A07;4.620490000;-74.090438000
034A06;4.631316000;-74.093293000
005A05;4.641956000;-74.091356000
147A05;4.657079000;-74.089960000
294A05;4.674645000;-74.093193000
359A05;4.680294000;-74.092334000
157A04;4.683766000;-74.091252000
207A04;4.686027000;-74.092509000
208A04;4.686229000;-74.092277000
202A04;4.689823000;-74.093947000
002A04;4.690205000;-74.092757000
006A03;4.716208000;-74.092801000
060A03;4.720711000;-74.089981000
366A03;4.726101000;-74.093348000
029A03;4.734186000;-74.093989000
098A03;4.755214000;-74.092730000
108A13;4.501306000;-74.086042000
129A13;4.512107000;-74.088356000
150A13;4.528669000;-74.086063000
148A13;4.533086000;-74.089607000
147A13;4.532941000;-74.089487000
082A13;4.540379000;-74.088007000
202A13;4.553081000;-74.085995000
204A13;4.558919000;-74.087048000
455A13;4.556838000;-74.085934000
105A13;4.569352000;-74.086842000
007A13;4.568441000;-74.085910000
321A00;4.612505000;-74.089084000
258A00;4.616768000;-74.086840000
009A00;4.619855000;-74.085968000
017A05;4.647232000;-74.087044000
150A05;4.658123000;-74.087880000
199A05;4.663734000;-74.086435000
123A05;4.672296000;-74.089240000
293A05;4.673429000;-74.087234000
209A04;4.686882000;-74.089656000
235A04;4.687337000;-74.087860000
325A04;4.693325000;-74.088521000
352A03;4.716400000;-74.089738000
552A03;4.721358000;-74.085627000
551A03;4.721492000;-74.085505000
113A03;4.734107000;-74.085663000
548A03;4.740635000;-74.088513000
058A13;4.537517000;-74.083531000
054A13;4.545233000;-74.083523000
236A13;4.566013000;-74.083335000
098A13;4.570264000;-74.084098000
253A13;4.569479000;-74.082878000
003A13;4.571268000;-74.080559000
259A13;4.576413000;-74.083700000
325A13;4.586879000;-74.082195000
064A00;4.596511000;-74.084057000
694A00;4.625380000;-74.082121000
016A05;4.646060000;-74.084541000
156A05;4.652759000;-74.081445000
015A04;4.678843000;-74.084950000
003A03;4.709209000;-74.080585000
449A03;4.735299000;-74.084962000
482A03;4.747711000;-74.084571000
460A13;4.574702000;-74.078776000
272A13;4.573550000;-74.077320000
463A13;4.579910000;-74.077923000
472A13;4.578015000;-74.077054000
475A13;4.582372000;-74.076576000
328A13;4.588874000;-74.079506000
333A13;4.588974000;-74.077076000
250A00;4.609257000;-74.077342000
254A00;4.611361000;-74.079879000
647A00;4.613219000;-74.076216000
028A00;4.615263000;-74.080001000
133A00;4.624208000;-74.079977000
134A00;4.620199000;-74.075191000
037A00;4.642056000;-74.075194000
186A05;4.668657000;-74.080005000
187A05;4.665831000;-74.078057000
073A04;4.671836000;-74.078572000
227A03;4.693971000;-74.075461000
032A03;4.757869000;-74.078263000
285A13;4.570321000;-74.072248000
296A13;4.582087000;-74.072098000
417A13;4.589695000;-74.070223000
249A00;4.607786000;-74.074860000
243A00;4.605835000;-74.072642000
183A00;4.623739000;-74.074288000
347A00;4.623993000;-74.072065000
350A00;4.623283000;-74.071782000
024A00;4.638223000;-74.074652000
391A00;4.642250000;-74.073977000
022A00;4.645869000;-74.072412000
016A00;4.651024000;-74.071994000
006A00;4.666416000;-74.071844000
095A00;4.666476000;-74.071581000
581A00;4.665383000;-74.070715000
001A03;4.689505000;-74.071441000
044A03;4.706275000;-74.071173000
047A02;4.705690000;-74.070724000
184A03;4.710666000;-74.073315000
077A02;4.710958000;-74.070999000
106A02;4.723383000;-74.073156000
155A02;4.726933000;-74.074560000
027A02;4.732076000;-74.074050000
543B03;4.737361000;-74.074348000
308A13;4.559675000;-74.067971000
363A13;4.586788000;-74.068017000
487A00;4.591057000;-74.066555000
247A00;4.603783000;-74.069479000
191A00;4.622316000;-74.068141000
276A00;4.632943000;-74.069538000
690A00;4.636961000;-74.067057000
266A00;4.644518000;-74.069004000
688A00;4.642147000;-74.066148000
102A00;4.645568000;-74.068431000
193A00;4.653704000;-74.066939000
355A00;4.656700000;-74.065435000
002A00;4.662385000;-74.066060000
423A04;4.674823000;-74.069081000
527A03;4.685572000;-74.066718000
526A03;4.685529000;-74.065529000
066A02;4.717253000;-74.067170000
111A02;4.740508000;-74.065714000
303A02;4.748108000;-74.068680000
161A02;4.756184000;-74.065559000
509A00;4.601342000;-74.061662000
384A00;4.627760000;-74.065220000
554A00;4.638798000;-74.061006000
098A00;4.644222000;-74.064466000
056A00;4.639910000;-74.063934000
232A00;4.648171000;-74.063800000
169A00;4.670006000;-74.064484000
061A02;4.699694000;-74.062303000
041A02;4.708228000;-74.064431000
117A02;4.722569000;-74.062661000
211A02;4.736705000;-74.062858000
032A02;4.734970000;-74.062620000
110A02;4.740514000;-74.065291000
546A00;4.627210000;-74.056278000
642A00;4.630896000;-74.057510000
560A00;4.643316000;-74.059764000
104A00;4.649298000;-74.060339000
584A00;4.651300000;-74.058970000
301A00;4.662441000;-74.059321000
297A00;4.660831000;-74.055838000
211A00;4.687215000;-74.059631000
190A02;4.717794000;-74.056395000
571A00;4.646891000;-74.053697000
224A00;4.664043000;-74.054153000
223A00;4.666323000;-74.052619000
290A00;4.681806000;-74.054047000
242A01;4.686293000;-74.052995000
189A01;4.706193000;-74.050587000
120A02;4.724555000;-74.054457000
227A02;4.741206000;-74.054233000
164A02;4.753478000;-74.054221000
094A00;4.684085000;-74.048287000
277A01;4.686862000;-74.047603000
302A01;4.712328000;-74.048146000
116A01;4.724606000;-74.046229000
272A02;4.789185000;-74.048845000
270A02;4.800244000;-74.048110000
298A01;4.696922000;-74.043290000
185A01;4.704046000;-74.044051000
182A01;4.703857000;-74.042059000
038A01;4.716276000;-74.043618000
105A01;4.718301000;-74.042428000
107A01;4.720529000;-74.041714000
284A01;4.727458000;-74.045552000
287A01;4.738070000;-74.043321000
104A01;4.743439000;-74.042539000
089A02;4.764410000;-74.044705000
162A01;4.680835000;-74.039588000
035A01;4.714476000;-74.037547000
385A01;4.743477000;-74.039277000
223A01;4.749523000;-74.039118000
431A01;4.762524000;-74.037420000
458A01;4.765219000;-74.037261000
157A01;4.686273000;-74.035430000
196A01;4.695484000;-74.033786000
170A01;4.694859000;-74.032837000
171A01;4.696143000;-74.031671000
621A01;4.700658000;-74.034428000
121A01;4.713221000;-74.033619000
200A01;4.708923000;-74.032596000
262A01;4.712532000;-74.031520000
206A01;4.722031000;-74.032545000
205A01;4.720146000;-74.032295000
126A01;4.743135000;-74.031661000
131A01;4.760343000;-74.032411000
177A01;4.702432000;-74.030556000
211A01;4.724538000;-74.030540000
398A01;4.736048000;-74.028992000
533A01;4.735516000;-74.027604000
074A01;4.736965000;-74.027569000
335A01;4.734256000;-74.026805000
437A01;4.761770000;-74.030100000
132A01;4.760294000;-74.027997000
133A01;4.760218000;-74.027885000
441A01;4.764484000;-74.029941000
473A01;4.765406000;-74.026176000
567A01;4.767866000;-74.029151000
586A01;4.787356000;-74.028268000
542A01;4.664152000;-74.022262000
355A01;4.674272000;-74.021091000
330A01;4.738885000;-74.024889000
151A01;4.747233000;-74.024090000
061A01;4.757089000;-74.024855000
524A01;4.760084000;-74.023848000
451A01;4.764692000;-74.024047000
362A01;4.669527000;-74.016966000
363A01;4.670832000;-74.016297000
483A01;4.729528000;-74.016089000
557A01;4.729328000;-74.015155000
230A08;4.637840000;-74.206126000
486A09;4.607308000;-74.199916000
170A09;4.608397000;-74.199422000
190A09;4.610788000;-74.198449000
244A09;4.619579000;-74.200797000
252A09;4.627790000;-74.199969000
223A08;4.632421000;-74.202286000
287A08;4.635077000;-74.199463000
580A09;4.599198000;-74.196184000
167A09;4.604666000;-74.196486000
166A09;4.604313000;-74.196055000
191A09;4.608979000;-74.196261000
513A09;4.615003000;-74.196891000
264A09;4.622301000;-74.196652000
268A09;4.624789000;-74.194974000
277A09;4.629031000;-74.195775000
160A09;4.599853000;-74.190470000
214A09;4.601157000;-74.190127000
223A09;4.606325000;-74.190281000
547A09;4.617515000;-74.188509000
304A09;4.624122000;-74.190157000
105A08;4.626144000;-74.191124000
165A09;4.600377000;-74.185288000
163A09;4.598249000;-74.184838000
071A09;4.604962000;-74.188010000
065A09;4.616236000;-74.187784000
292A09;4.619506000;-74.187172000
116A09;4.619044000;-74.184470000
101A08;4.627828000;-74.186933000
143A08;4.629537000;-74.183358000
579A08;4.631539000;-74.187811000
301A08;4.641621000;-74.185026000
207A10;4.578879000;-74.179457000
173A10;4.592258000;-74.179772000
049A09;4.603999000;-74.183291000
237A09;4.609793000;-74.183326000
009A09;4.606893000;-74.180861000
054A09;4.610377000;-74.179122000
401A09;4.618765000;-74.182213000
319A08;4.618709000;-74.180278000
323A08;4.620971000;-74.178819000
330A08;4.625295000;-74.179785000
080B08;4.633625000;-74.182897000
365A08;4.640858000;-74.182924000
375A08;4.646578000;-74.178694000
097A10;4.585883000;-74.178273000
303A10;4.587337000;-74.175194000
312A08;4.615700000;-74.173900000
020A08;4.626271000;-74.175680000
378A08;4.647044000;-74.177507000
384A08;4.648556000;-74.175446000
404A08;4.646014000;-74.173746000
102A10;4.575414000;-74.170480000
119A10;4.583820000;-74.169636000
116A10;4.581938000;-74.169110000
191A10;4.586486000;-74.168677000
161A08;4.613851000;-74.169658000
340A08;4.623858000;-74.171617000
023A08;4.628023000;-74.171930000
388A08;4.638772000;-74.172724000
392A08;4.640343000;-74.172795000
528A08;4.641236000;-74.171514000
410A08;4.642417000;-74.169724000
302A08;4.650521000;-74.170935000
421A08;4.650282000;-74.169792000
469A11;4.571253000;-74.166473000
196A10;4.586853000;-74.167900000
062A10;4.595592000;-74.168349000
042A10;4.595537000;-74.166691000
026A09;4.614022000;-74.166448000
343A08;4.620624000;-74.168527000
178A08;4.621364000;-74.165058000
059A08;4.637087000;-74.165052000
435A08;4.641528000;-74.165748000
456A08;4.643585000;-74.164564000
443A11;4.545063000;-74.161986000
449A11;4.545570000;-74.161406000
172A11;4.564492000;-74.163315000
207A11;4.568780000;-74.159891000
092A10;4.590688000;-74.161560000
063A09;4.597508000;-74.162301000
556A09;4.599899000;-74.159063000
368A09;4.607657000;-74.160641000
370A09;4.609053000;-74.159649000
516A09;4.614781000;-74.159194000
007A08;4.623119000;-74.162085000
111A08;4.634305000;-74.163565000
139A07;4.648983000;-74.158913000
058A06;4.691120000;-74.162211000
142A11;4.545953000;-74.155928000
143A11;4.548953000;-74.156571000
211A11;4.569251000;-74.157676000
089A10;4.576821000;-74.155678000
233A10;4.594953000;-74.157865000
354A09;4.600213000;-74.154099000
397A09;4.614540000;-74.156658000
396A09;4.614402000;-74.155870000
150B08;4.622673000;-74.158095000
151A07;4.648846000;-74.156902000
226A07;4.666478000;-74.154385000
405A00;4.670725000;-74.156412000
225A07;4.669878000;-74.155535000
013A07;4.677359000;-74.154095000
162A06;4.683825000;-74.156343000
226A11;4.533908000;-74.149343000
236A11;4.541426000;-74.149447000
149A11;4.545184000;-74.151065000
151A11;4.548365000;-74.151167000
186A11;4.555318000;-74.151621000
185A11;4.552718000;-74.151616000
187A11;4.555312000;-74.151333000
415A11;4.562751000;-74.149234000
480A11;4.570307000;-74.153634000
343A11;4.568934000;-74.149868000
030A11;4.572736000;-74.152284000
014A10;4.580468000;-74.151283000
228A10;4.589329000;-74.152739000
199A08;4.619811000;-74.152985000
171A08;4.618393000;-74.152981000
105A09;4.617479000;-74.149745000
125A08;4.623273000;-74.152404000
120A08;4.627135000;-74.149547000
197A08;4.628528000;-74.149426000
196A08;4.628308000;-74.149355000
064A08;4.631327000;-74.153005000
051A08;4.634321000;-74.152763000
132A07;4.673514000;-74.153551000
015A07;4.674363000;-74.153209000
483A11;4.520119000;-74.145596000
244A11;4.539403000;-74.146862000
251A11;4.541835000;-74.146506000
316A11;4.560400000;-74.144771000
118A11;4.570724000;-74.148795000
463A11;4.567629000;-74.147828000
240A10;4.588398000;-74.148853000
050A10;4.592055000;-74.145568000
540A09;4.603775000;-74.148751000
539A09;4.604615000;-74.146578000
417A09;4.602099000;-74.146246000
416A09;4.602420000;-74.145224000
470A09;4.608865000;-74.148079000
506A09;4.605891000;-74.145725000
184B08;4.618884000;-74.145490000
201A08;4.624628000;-74.148409000
257A08;4.624506000;-74.146137000
487A08;4.629293000;-74.147741000
198A08;4.626180000;-74.147176000
489A08;4.628120000;-74.146586000
058A07;4.631478000;-74.144214000
166A07;4.639569000;-74.146163000
124A06;4.673725000;-74.145086000
165A06;4.676075000;-74.148402000
279A11;4.547056000;-74.142003000
326A11;4.552873000;-74.140376000
329A11;4.552780000;-74.140286000
086A11;4.561842000;-74.139907000
120A11;4.573588000;-74.139936000
418A11;4.572053000;-74.139584000
011A10;4.581954000;-74.140590000
249A10;4.589889000;-74.142124000
167A10;4.592021000;-74.141899000
407A09;4.598158000;-74.143547000
058A09;4.595810000;-74.141706000
410A09;4.596034000;-74.140784000
418A09;4.602992000;-74.143871000
112A09;4.601937000;-74.143507000
426A09;4.602489000;-74.139905000
016A09;4.606923000;-74.142080000
062A09;4.612771000;-74.141036000
104A09;4.619112000;-74.142825000
117A08;4.620137000;-74.141945000
168A07;4.638750000;-74.143083000
085A07;4.638915000;-74.141467000
134A07;4.644210000;-74.142355000
113A06;4.678086000;-74.139533000
052A11;4.541727000;-74.137822000
049A11;4.544483000;-74.137694000
099A11;4.546158000;-74.136329000
048A11;4.548884000;-74.137126000
002A11;4.563092000;-74.138557000
034A10;4.585421000;-74.136668000
032A10;4.591868000;-74.138500000
002A09;4.597877000;-74.136196000
435A09;4.605241000;-74.135036000
469A09;4.607049000;-74.138607000
439A09;4.613257000;-74.136940000
054A07;4.637108000;-74.137983000
201A07;4.642681000;-74.135072000
235A07;4.650277000;-74.137756000
354A07;4.653284000;-74.137696000
196A07;4.651225000;-74.136457000
237A07;4.650083000;-74.135489000
019A06;4.657896000;-74.134469000
158A06;4.680862000;-74.134741000
114A06;4.681246000;-74.134506000
383A05;4.694172000;-74.136024000
223A05;4.711529000;-74.136461000
215A05;4.712895000;-74.135804000
076A11;4.570682000;-74.130049000
068A11;4.575226000;-74.130279000
067A11;4.572125000;-74.129425000
148A10;4.579907000;-74.132395000
006A10;4.585836000;-74.130599000
444A09;4.596572000;-74.130653000
088A09;4.606862000;-74.130656000
098A09;4.610809000;-74.131756000
211A07;4.646426000;-74.132603000
128A07;4.661661000;-74.134047000
072A06;4.678358000;-74.130823000
184A06;4.684318000;-74.131623000
380A05;4.692184000;-74.133863000
194A05;4.690362000;-74.131420000
239A05;4.704943000;-74.133554000
256A05;4.708378000;-74.129616000
354A05;4.720671000;-74.132779000
244A03;4.740596000;-74.130024000
420A11;4.567023000;-74.129133000
468A11;4.569926000;-74.126884000
369A11;4.573587000;-74.126109000
060A11;4.578505000;-74.128078000
160A10;4.583538000;-74.125994000
208A08;4.606966000;-74.126534000
154A08;4.611311000;-74.128255000
